Date,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Revenue,Stock_Level
2023-12-15,202,Clothing,49,128.67,6304.92,86
2023-12-15,203,Clothing,8,293.47,2347.73,7
2023-12-15,301,Groceries,32,49.86,1595.48,127
2023-12-15,302,Groceries,34,28.07,954.26,161
2023-12-15,303,Groceries,31,11.83,366.79,77
2023-12-16,101,Electronics,45,365.5,16447.33,99
2023-12-16,102,Electronics,9,344.11,3096.98,168
2023-12-16,103,Electronics,48,293.2,14073.53,77
2023-12-16,201,Clothing,50,157.67,7883.63,81
2023-12-16,202,Clothing,6,359.05,2154.32,112
2023-12-16,203,Clothing,17,171.69,2918.7,107
2023-12-16,301,Groceries,17,22.6,384.24,183
2023-12-16,302,Groceries,17,21.41,363.98,84
2023-12-16,303,Groceries,7,11.75,82.28,179
2023-12-17,101,Electronics,45,489.19,22013.64,144
2023-12-17,102,Electronics,27,31.16,841.39,124
2023-12-17,103,Electronics,30,460.63,13818.96,146
2023-12-17,201,Clothing,12,86.64,1039.7,21
2023-12-17,202,Clothing,41,42.45,1740.58,2
2023-12-17,203,Clothing,45,318.74,14343.43,15
2023-12-17,301,Groceries,4,9.66,38.63,114
2023-12-17,302,Groceries,47,19.78,929.59,139
2023-12-17,303,Groceries,42,45.92,1928.54,78
2023-12-18,101,Electronics,48,381.62,18317.73,70
2023-12-18,102,Electronics,14,433.59,6070.27,198
2023-12-18,103,Electronics,23,115.94,2666.63,40
2023-12-18,201,Clothing,43,168.85,7260.76,87
2023-12-18,202,Clothing,30,201.95,6058.38,2
2023-12-18,203,Clothing,4,79.94,319.78,0
2023-12-18,301,Groceries,38,44.48,1690.07,115
2023-12-18,302,Groceries,4,11.06,44.22,139
2023-12-18,303,Groceries,28,33.85,947.86,112
2023-12-19,101,Electronics,13,299.92,3898.98,9
2023-12-19,102,Electronics,28,294.77,8253.54,171
2023-12-19,103,Electronics,13,431.73,5612.43,135
2023-12-19,201,Clothing,17,306.16,5204.8,130
2023-12-19,202,Clothing,34,349.93,11897.64,198
2023-12-19,203,Clothing,6,57.72,346.34,22
2023-12-19,301,Groceries,49,21.03,1030.53,170
2023-12-19,302,Groceries,18,12.82,230.79,158
2023-12-19,303,Groceries,41,47.62,1952.43,60
2023-12-20,101,Electronics,8,160.59,1284.73,198
2023-12-20,102,Electronics,49,287.2,14072.99,87
2023-12-20,103,Electronics,12,329.72,3956.59,93
2023-12-20,201,Clothing,30,492.94,14788.28,7
2023-12-20,202,Clothing,2,374.2,748.4,38
2023-12-20,203,Clothing,30,321.49,9644.75,199
2023-12-20,301,Groceries,12,15.47,185.69,29
2023-12-20,302,Groceries,11,34.75,382.24,162
2023-12-20,303,Groceries,28,17.6,492.87,27
2023-12-21,101,Electronics,7,443.84,3106.89,149
2023-12-21,102,Electronics,40,463.62,18544.91,86
2023-12-21,103,Electronics,48,195.4,9379.05,29
2023-12-21,201,Clothing,7,410.58,2874.04,107
2023-12-21,202,Clothing,6,76.91,461.44,22
2023-12-21,203,Clothing,24,210.68,5056.33,4
2023-12-21,301,Groceries,44,36.65,1612.56,32
2023-12-21,302,Groceries,34,22.35,760.06,16
2023-12-21,303,Groceries,3,40.89,122.68,13
2023-12-22,101,Electronics,24,214.23,5141.56,43
2023-12-22,102,Electronics,2,359.74,719.47,40
2023-12-22,103,Electronics,36,182.91,6584.84,60
2023-12-22,201,Clothing,8,196.97,1575.72,82
2023-12-22,202,Clothing,43,129.06,5549.48,78
2023-12-22,203,Clothing,5,240.23,1201.16,90
2023-12-22,301,Groceries,37,18.07,668.64,190
2023-12-22,302,Groceries,11,27.63,303.96,29
2023-12-22,303,Groceries,21,23.14,485.96,95
2023-12-23,101,Electronics,49,463.74,22723.5,183
2023-12-23,102,Electronics,8,201.82,1614.57,148
2023-12-23,103,Electronics,40,168.23,6729.18,96
2023-12-23,201,Clothing,2,150.4,300.8,153
2023-12-23,202,Clothing,24,237.76,5706.15,92
2023-12-23,203,Clothing,22,90.41,1989.03,122
2023-12-23,301,Groceries,6,42.14,252.81,18
2023-12-23,302,Groceries,22,17.23,379.14,21
2023-12-23,303,Groceries,9,27.16,244.4,66
2023-12-24,101,Electronics,26,75.06,1951.69,110
2023-12-24,102,Electronics,34,134.45,4571.3,18
2023-12-24,103,Electronics,35,466.37,16322.94,25
2023-12-24,201,Clothing,49,181.16,8876.66,159
2023-12-24,202,Clothing,13,203.37,2643.8,143
2023-12-24,203,Clothing,41,381.96,15660.23,149
2023-12-24,301,Groceries,2,29.02,58.05,116
2023-12-24,302,Groceries,16,14.53,232.45,38
2023-12-24,303,Groceries,24,18.52,444.43,5
2023-12-25,101,Electronics,26,200.94,5224.39,89
2023-12-25,102,Electronics,3,173.48,520.44,171
2023-12-25,103,Electronics,31,465.28,14423.76,47
2023-12-25,201,Clothing,20,370.78,7415.57,146
2023-12-25,202,Clothing,35,482.34,16882.05,189
2023-12-25,203,Clothing,33,126.7,4181.13,138
2023-12-25,301,Groceries,28,29.55,827.54,124
2023-12-25,302,Groceries,50,29.84,1491.88,41
2023-12-25,303,Groceries,27,30.53,824.21,55
2023-12-26,101,Electronics,48,228.49,10967.57,176
2023-12-26,102,Electronics,43,318.51,13696.12,134
2023-12-26,103,Electronics,7,308.41,2158.84,191
2023-12-26,201,Clothing,18,352.66,6347.95,189
2023-12-26,202,Clothing,46,213.12,9803.6,80
2023-12-26,203,Clothing,37,205.47,7602.21,84
2023-12-26,301,Groceries,49,35.48,1738.71,138
2023-12-26,302,Groceries,35,48.34,1691.94,40
2023-12-26,303,Groceries,33,29.71,980.31,73
2023-12-27,101,Electronics,16,499.41,7990.52,162
2023-12-27,102,Electronics,4,157.61,630.42,132
2023-12-27,103,Electronics,32,209.22,6695.17,132
2023-12-27,201,Clothing,29,287.07,8325.08,136
2023-12-27,202,Clothing,34,220.17,7485.75,162
2023-12-27,203,Clothing,5,240.46,1202.29,139
2023-12-27,301,Groceries,33,8.86,292.29,74
2023-12-27,302,Groceries,16,27.09,433.47,157
2023-12-27,303,Groceries,8,9.41,75.29,97
2023-12-28,101,Electronics,22,204.35,4495.6,79
2023-12-28,102,Electronics,44,413.14,18178.32,115
2023-12-28,103,Electronics,49,342.38,16776.84,98
2023-12-28,201,Clothing,13,140.13,1821.64,84
2023-12-28,202,Clothing,32,297.26,9512.18,146
2023-12-28,203,Clothing,42,350.79,14733.34,135
2023-12-28,301,Groceries,18,14.24,256.33,196
2023-12-28,302,Groceries,14,24.8,347.14,91
2023-12-28,303,Groceries,10,41.68,416.85,170
2023-12-29,101,Electronics,20,427.84,8556.73,30
2023-12-29,102,Electronics,24,227.1,5450.39,34
2023-12-29,103,Electronics,50,467.45,23372.71,71
2023-12-29,201,Clothing,23,67.4,1550.09,39
2023-12-29,202,Clothing,18,80.55,1449.95,80
2023-12-29,203,Clothing,38,471.28,17908.6,65
2023-12-29,301,Groceries,7,18.87,132.07,112
2023-12-29,302,Groceries,10,21.44,214.36,92
2023-12-29,303,Groceries,8,9.91,79.27,80
2023-12-30,101,Electronics,6,399.49,2396.92,139
2023-12-30,102,Electronics,9,361.41,3252.72,41
2023-12-30,103,Electronics,28,357.25,10002.91,28
2023-12-30,201,Clothing,7,157.1,1099.7,135
2023-12-30,202,Clothing,35,225.43,7889.94,60
2023-12-30,203,Clothing,11,46.71,513.82,49
2023-12-30,301,Groceries,25,35.38,884.45,113
2023-12-30,302,Groceries,37,8.33,308.04,21
2023-12-30,303,Groceries,28,34.03,952.72,72
2023-12-31,101,Electronics,10,184.38,1843.8,75
2023-12-31,102,Electronics,10,431.66,4316.63,186
2023-12-31,103,Electronics,23,111.08,2554.75,188
2023-12-31,201,Clothing,21,289.8,6085.77,0
2023-12-31,202,Clothing,18,195.76,3523.72,153
2023-12-31,203,Clothing,30,138.25,4147.47,83
2023-12-31,301,Groceries,1,12.07,12.07,13
2023-12-31,302,Groceries,26,34.24,890.27,101
2023-12-31,303,Groceries,43,47.19,2029.33,127
2024-01-01,101,Electronics,48,208.88,10026.15,151
2024-01-01,102,Electronics,25,278.81,6970.27,54
2024-01-01,103,Electronics,49,122.58,6006.42,4
2024-01-01,201,Clothing,45,24.0,1080.2,141
2024-01-01,202,Clothing,37,346.53,12821.72,199
2024-01-01,203,Clothing,18,351.26,6322.76,151
2024-01-01,301,Groceries,38,35.33,1342.59,94
2024-01-01,302,Groceries,25,7.58,189.56,175
2024-01-01,303,Groceries,46,37.5,1725.2,122
2024-01-02,101,Electronics,47,233.49,10974.19,67
2024-01-02,102,Electronics,5,193.28,966.39,18
2024-01-02,103,Electronics,1,385.35,385.35,82
2024-01-02,201,Clothing,29,197.08,5715.2,152
2024-01-02,202,Clothing,10,137.42,1374.2,135
2024-01-02,203,Clothing,30,249.97,7499.21,8
2024-01-02,301,Groceries,19,22.7,431.39,70
2024-01-02,302,Groceries,30,11.99,359.73,160
2024-01-02,303,Groceries,18,12.46,224.35,78
2024-01-03,101,Electronics,17,260.98,4436.67,158
2024-01-03,102,Electronics,40,44.31,1772.45,52
2024-01-03,103,Electronics,50,130.84,6541.85,43
2024-01-03,201,Clothing,34,385.04,13091.41,61
2024-01-03,202,Clothing,13,253.93,3301.07,108
2024-01-03,203,Clothing,43,177.6,7636.92,93
2024-01-03,301,Groceries,41,31.84,1305.24,61
2024-01-03,302,Groceries,25,25.26,631.56,129
2024-01-03,303,Groceries,15,39.89,598.33,68
2024-01-04,101,Electronics,18,310.47,5588.47,98
2024-01-04,102,Electronics,49,418.4,20501.79,115
2024-01-04,103,Electronics,50,422.31,21115.27,82
2024-01-04,201,Clothing,44,225.2,9908.86,161
2024-01-04,202,Clothing,30,434.89,13046.76,147
2024-01-04,203,Clothing,14,18.68,261.55,6
2024-01-04,301,Groceries,22,9.12,200.68,127
2024-01-04,302,Groceries,20,44.02,880.44,177
2024-01-04,303,Groceries,6,46.2,277.21,199
2024-01-05,101,Electronics,46,333.8,15354.84,21
2024-01-05,102,Electronics,41,415.44,17033.2,76
2024-01-05,103,Electronics,35,25.77,902.11,172
2024-01-05,201,Clothing,14,483.58,6770.17,146
2024-01-05,202,Clothing,20,143.31,2866.25,32
2024-01-05,203,Clothing,48,337.77,16213.1,186
2024-01-05,301,Groceries,13,24.49,318.36,41
2024-01-05,302,Groceries,18,26.72,481.05,187
2024-01-05,303,Groceries,42,17.67,741.99,89
2024-01-06,101,Electronics,18,73.18,1317.25,179
2024-01-06,102,Electronics,33,69.32,2287.46,33
2024-01-06,103,Electronics,50,133.06,6652.92,24
2024-01-06,201,Clothing,31,387.11,12000.28,139
2024-01-06,202,Clothing,45,121.48,5466.72,119
2024-01-06,203,Clothing,49,295.91,14499.45,44
2024-01-06,301,Groceries,10,44.56,445.59,147
2024-01-06,302,Groceries,1,38.52,38.52,187
2024-01-06,303,Groceries,19,22.44,426.34,54
2024-01-07,101,Electronics,33,286.33,9449.01,28
2024-01-07,102,Electronics,2,132.58,265.16,105
2024-01-07,103,Electronics,12,415.1,4981.26,17
2024-01-07,201,Clothing,38,229.46,8719.39,3
2024-01-07,202,Clothing,12,220.36,2644.36,79
2024-01-07,203,Clothing,27,188.72,5095.31,91
2024-01-07,301,Groceries,37,6.3,232.95,18
2024-01-07,302,Groceries,32,40.6,1299.21,126
2024-01-07,303,Groceries,24,49.77,1194.4,189
2024-01-08,101,Electronics,31,392.63,12171.67,70
2024-01-08,102,Electronics,6,171.52,1029.12,13
2024-01-08,103,Electronics,27,422.82,11416.25,39
2024-01-08,201,Clothing,26,235.29,6117.51,50
2024-01-08,202,Clothing,3,130.17,390.51,148
2024-01-08,203,Clothing,39,15.39,600.12,171
2024-01-08,301,Groceries,15,24.44,366.64,196
2024-01-08,302,Groceries,30,33.11,993.26,47
2024-01-08,303,Groceries,44,6.67,293.33,129
2024-01-09,101,Electronics,48,81.42,3907.99,140
2024-01-09,102,Electronics,21,65.75,1380.68,111
2024-01-09,103,Electronics,26,157.01,4082.3,48
2024-01-09,201,Clothing,16,122.07,1953.05,62
2024-01-09,202,Clothing,21,252.87,5310.33,133
2024-01-09,203,Clothing,11,471.14,5182.56,135
2024-01-09,301,Groceries,15,47.38,710.7,16
2024-01-09,302,Groceries,42,22.58,948.32,34
2024-01-09,303,Groceries,39,10.65,415.39,61
2024-01-10,101,Electronics,13,132.45,1721.83,103
2024-01-10,102,Electronics,31,50.52,1566.08,108
2024-01-10,103,Electronics,47,37.97,1784.36,86
2024-01-10,201,Clothing,6,401.67,2410.03,162
2024-01-10,202,Clothing,23,255.75,5882.26,22
2024-01-10,203,Clothing,11,299.87,3298.59,61
2024-01-10,301,Groceries,1,38.5,38.5,111
2024-01-10,302,Groceries,4,25.04,100.14,196
2024-01-10,303,Groceries,1,21.68,21.68,115
2024-01-11,101,Electronics,10,170.06,1700.6,11
2024-01-11,102,Electronics,18,267.75,4819.43,5
2024-01-11,103,Electronics,19,280.84,5336.04,87
2024-01-11,201,Clothing,50,294.81,14740.54,47
2024-01-11,202,Clothing,16,31.31,500.99,32
2024-01-11,203,Clothing,20,284.31,5686.12,187
2024-01-11,301,Groceries,12,34.13,409.58,16
2024-01-11,302,Groceries,19,47.13,895.5,141
2024-01-11,303,Groceries,11,49.66,546.24,140
2024-01-12,101,Electronics,45,177.63,7993.13,9
2024-01-12,102,Electronics,9,293.96,2645.61,5
2024-01-12,103,Electronics,1,269.08,269.08,25
2024-01-12,201,Clothing,2,379.6,759.2,176
2024-01-12,202,Clothing,2,202.07,404.14,198
2024-01-12,203,Clothing,5,348.75,1743.74,68
2024-01-12,301,Groceries,48,31.07,1491.28,198
2024-01-12,302,Groceries,43,31.5,1354.38,109
2024-01-12,303,Groceries,30,45.34,1360.23,108
2024-01-13,101,Electronics,5,260.69,1303.47,157
2024-01-13,102,Electronics,29,334.93,9713.08,110
2024-01-13,103,Electronics,45,116.38,5237.05,103
2024-01-13,201,Clothing,27,428.83,11578.4,149
2024-01-13,202,Clothing,40,296.56,11862.57,75
2024-01-13,203,Clothing,41,317.97,13036.91,30
2024-01-13,301,Groceries,11,37.43,411.72,118
2024-01-13,302,Groceries,40,34.82,1392.88,95
2024-01-13,303,Groceries,17,29.32,498.51,190
2024-01-14,101,Electronics,18,80.16,1442.82,100
2024-01-14,102,Electronics,24,118.77,2850.45,92
2024-01-14,103,Electronics,25,481.74,12043.61,133
2024-01-14,201,Clothing,10,458.17,4581.67,111
2024-01-14,202,Clothing,50,406.67,20333.6,166
2024-01-14,203,Clothing,35,246.42,8624.84,46
2024-01-14,301,Groceries,3,35.56,106.67,81
2024-01-14,302,Groceries,22,13.71,301.58,2
2024-01-14,303,Groceries,41,40.7,1668.65,34
2024-01-15,101,Electronics,9,226.15,2035.33,80
2024-01-15,102,Electronics,16,15.19,243.1,77
2024-01-15,103,Electronics,4,86.54,346.15,127
2024-01-15,201,Clothing,39,305.25,11904.79,73
2024-01-15,202,Clothing,44,76.22,3353.81,12
2024-01-15,203,Clothing,42,102.58,4308.39,104
2024-01-15,301,Groceries,23,8.58,197.37,64
2024-01-15,302,Groceries,2,24.36,48.72,167
2024-01-15,303,Groceries,5,15.03,75.15,33
2024-01-16,101,Electronics,14,369.38,5171.32,84
2024-01-16,102,Electronics,27,307.71,8308.24,61
2024-01-16,103,Electronics,18,137.31,2471.63,160
2024-01-16,201,Clothing,5,393.99,1969.95,115
2024-01-16,202,Clothing,32,72.63,2324.31,153
2024-01-16,203,Clothing,8,338.64,2709.08,107
2024-01-16,301,Groceries,43,48.77,2096.92,75
2024-01-16,302,Groceries,48,33.94,1629.14,71
2024-01-16,303,Groceries,20,41.54,830.84,63
2024-01-17,101,Electronics,7,37.22,260.52,63
2024-01-17,102,Electronics,24,146.47,3515.19,44
2024-01-17,103,Electronics,30,362.36,10870.7,130
2024-01-17,201,Clothing,24,72.6,1742.46,61
2024-01-17,202,Clothing,23,103.5,2380.61,160
2024-01-17,203,Clothing,39,365.32,14247.3,186
2024-01-17,301,Groceries,21,39.67,833.12,131
2024-01-17,302,Groceries,32,11.69,374.21,88
2024-01-17,303,Groceries,7,11.91,83.38,98
2024-01-18,101,Electronics,20,71.35,1426.96,53
2024-01-18,102,Electronics,25,454.87,11371.75,181
2024-01-18,103,Electronics,18,310.02,5580.45,184
2024-01-18,201,Clothing,23,366.93,8439.3,116
2024-01-18,202,Clothing,46,132.68,6103.42,95
2024-01-18,203,Clothing,21,106.88,2244.56,192
2024-01-18,301,Groceries,2,48.59,97.17,102
2024-01-18,302,Groceries,3,20.48,61.45,27
2024-01-18,303,Groceries,27,16.39,442.65,78
2024-01-19,101,Electronics,14,315.41,4415.8,134
2024-01-19,102,Electronics,21,156.56,3287.82,7
2024-01-19,103,Electronics,21,347.64,7300.43,148
2024-01-19,201,Clothing,24,52.57,1261.68,56
2024-01-19,202,Clothing,20,194.84,3896.87,54
2024-01-19,203,Clothing,1,471.53,471.53,9
2024-01-19,301,Groceries,19,45.52,864.95,93
2024-01-19,302,Groceries,34,46.46,1579.56,70
2024-01-19,303,Groceries,35,48.8,1707.86,105
2024-01-20,101,Electronics,33,154.53,5099.36,41
2024-01-20,102,Electronics,6,281.74,1690.44,152
2024-01-20,103,Electronics,1,40.77,40.77,3
2024-01-20,201,Clothing,18,115.97,2087.43,7
2024-01-20,202,Clothing,23,318.14,7317.19,196
2024-01-20,203,Clothing,34,359.47,12221.93,12
2024-01-20,301,Groceries,3,35.8,107.4,156
2024-01-20,302,Groceries,49,14.19,695.17,146
2024-01-20,303,Groceries,3,38.5,115.5,21
2024-01-21,101,Electronics,21,259.7,5453.69,38
2024-01-21,102,Electronics,8,61.71,493.65,108
2024-01-21,103,Electronics,18,327.94,5902.99,126
2024-01-21,201,Clothing,31,456.43,14149.27,181
2024-01-21,202,Clothing,48,80.82,3879.34,9
2024-01-21,203,Clothing,13,276.12,3589.55,40
2024-01-21,301,Groceries,23,29.04,667.9,149
2024-01-21,302,Groceries,22,38.89,855.68,61
2024-01-21,303,Groceries,3,41.46,124.38,10
2024-01-22,101,Electronics,49,217.32,10648.9,166
2024-01-22,102,Electronics,27,116.74,3152.07,166
2024-01-22,103,Electronics,24,72.91,1749.79,47
2024-01-22,201,Clothing,18,385.33,6935.85,4
2024-01-22,202,Clothing,37,170.76,6318.14,43
2024-01-22,203,Clothing,20,350.0,6999.95,63
2024-01-22,301,Groceries,14,7.86,110.05,40
2024-01-22,302,Groceries,43,19.43,835.46,192
2024-01-22,303,Groceries,43,5.07,217.88,151
2024-01-23,101,Electronics,28,446.0,12487.92,171
2024-01-23,102,Electronics,19,424.02,8056.34,199
2024-01-23,103,Electronics,8,249.94,1999.55,124
2024-01-23,201,Clothing,15,240.04,3600.65,16
2024-01-23,202,Clothing,11,218.82,2407.0,44
2024-01-23,203,Clothing,41,236.65,9702.61,58
2024-01-23,301,Groceries,40,24.36,974.29,33
2024-01-23,302,Groceries,45,37.56,1690.1,0
2024-01-23,303,Groceries,48,9.91,475.55,111
2024-01-24,101,Electronics,31,366.11,11349.41,108
2024-01-24,102,Electronics,18,298.41,5371.36,199
2024-01-24,103,Electronics,41,29.65,1215.63,1
2024-01-24,201,Clothing,44,242.85,10685.5,196
2024-01-24,202,Clothing,18,362.9,6532.12,168
2024-01-24,203,Clothing,28,235.32,6589.0,83
2024-01-24,301,Groceries,45,5.46,245.64,22
2024-01-24,302,Groceries,1,42.94,42.94,171
2024-01-24,303,Groceries,50,46.45,2322.47,11
2024-01-25,101,Electronics,17,237.51,4037.67,22
2024-01-25,102,Electronics,4,248.61,994.45,149
2024-01-25,103,Electronics,43,355.92,15304.38,136
2024-01-25,201,Clothing,35,480.51,16817.78,98
2024-01-25,202,Clothing,33,194.59,6421.41,80
2024-01-25,203,Clothing,39,122.85,4791.12,34
2024-01-25,301,Groceries,11,12.3,135.34,110
2024-01-25,302,Groceries,37,19.98,739.26,11
2024-01-25,303,Groceries,9,43.1,387.89,162
2024-01-26,101,Electronics,3,229.45,688.36,19
2024-01-26,102,Electronics,4,227.52,910.09,105
2024-01-26,103,Electronics,20,172.84,3456.73,58
2024-01-26,201,Clothing,47,316.77,14888.2,102
2024-01-26,202,Clothing,25,357.76,8944.02,16
2024-01-26,203,Clothing,26,123.4,3208.35,11
2024-01-26,301,Groceries,47,39.3,1847.12,140
2024-01-26,302,Groceries,21,32.75,687.74,30
2024-01-26,303,Groceries,37,23.97,886.85,15
2024-01-27,101,Electronics,36,17.94,645.76,185
2024-01-27,102,Electronics,32,45.74,1463.79,18
2024-01-27,103,Electronics,13,150.26,1953.41,77
2024-01-27,201,Clothing,31,348.94,10817.09,142
2024-01-27,202,Clothing,21,370.72,7785.03,7
2024-01-27,203,Clothing,6,483.64,2901.83,114
2024-01-27,301,Groceries,7,14.73,103.12,17
2024-01-27,302,Groceries,39,21.73,847.55,58
2024-01-27,303,Groceries,44,23.8,1047.39,77
2024-01-28,101,Electronics,34,156.12,5308.22,173
2024-01-28,102,Electronics,48,302.58,14523.92,50
2024-01-28,103,Electronics,34,268.28,9121.57,48
2024-01-28,201,Clothing,5,203.67,1018.35,130
2024-01-28,202,Clothing,9,22.57,203.09,189
2024-01-28,203,Clothing,49,231.24,11330.76,186
2024-01-28,301,Groceries,4,34.52,138.09,5
2024-01-28,302,Groceries,20,10.28,205.65,112
2024-01-28,303,Groceries,24,44.83,1075.82,152
2024-01-29,101,Electronics,7,352.27,2465.9,160
2024-01-29,102,Electronics,11,315.3,3468.26,18
2024-01-29,103,Electronics,37,386.37,14295.76,105
2024-01-29,201,Clothing,5,159.31,796.54,72
2024-01-29,202,Clothing,7,433.24,3032.68,77
2024-01-29,203,Clothing,47,238.23,11196.88,123
2024-01-29,301,Groceries,32,14.1,451.2,134
2024-01-29,302,Groceries,8,37.22,297.8,112
2024-01-29,303,Groceries,48,17.1,821.0,178
2024-01-30,101,Electronics,1,18.16,18.16,160
2024-01-30,102,Electronics,26,12.45,323.6,50
2024-01-30,103,Electronics,14,48.26,675.6,115
2024-01-30,201,Clothing,15,260.75,3911.18,172
2024-01-30,202,Clothing,34,414.48,14092.35,134
2024-01-30,203,Clothing,24,450.49,10811.69,65
2024-01-30,301,Groceries,4,24.02,96.07,58
2024-01-30,302,Groceries,45,41.47,1866.15,83
2024-01-30,303,Groceries,31,17.36,538.11,71
2024-01-31,101,Electronics,18,492.05,8856.83,104
2024-01-31,102,Electronics,41,190.17,7796.94,174
2024-01-31,103,Electronics,10,417.27,4172.67,160
2024-01-31,201,Clothing,15,283.89,4258.32,172
2024-01-31,202,Clothing,28,188.98,5291.47,162
2024-01-31,203,Clothing,4,233.29,933.15,188
2024-01-31,301,Groceries,42,11.92,500.77,4
2024-01-31,302,Groceries,47,5.81,273.23,14
2024-01-31,303,Groceries,8,32.74,261.94,186
2024-02-01,101,Electronics,28,45.13,1263.77,189
2024-02-01,102,Electronics,9,483.61,4352.5,163
2024-02-01,103,Electronics,47,233.97,10996.57,161
2024-02-01,201,Clothing,32,85.5,2735.86,121
2024-02-01,202,Clothing,32,348.98,11167.23,33
2024-02-01,203,Clothing,25,77.48,1936.9,78
2024-02-01,301,Groceries,25,18.61,465.32,103
2024-02-01,302,Groceries,30,11.91,357.35,66
2024-02-01,303,Groceries,33,6.55,216.2,133
2024-02-02,101,Electronics,35,217.71,7619.91,13
2024-02-02,102,Electronics,22,102.91,2264.02,40
2024-02-02,103,Electronics,6,225.87,1355.2,154
2024-02-02,201,Clothing,2,446.12,892.24,2
2024-02-02,202,Clothing,24,32.95,790.91,181
2024-02-02,203,Clothing,30,197.29,5918.78,86
2024-02-02,301,Groceries,30,36.36,1090.89,29
2024-02-02,302,Groceries,47,14.61,686.48,64
2024-02-02,303,Groceries,29,21.3,617.58,51
2024-02-03,101,Electronics,5,87.77,438.87,74
2024-02-03,102,Electronics,39,220.8,8611.03,103
2024-02-03,103,Electronics,8,144.99,1159.94,38
2024-02-03,201,Clothing,23,242.69,5581.79,31
2024-02-03,202,Clothing,39,47.67,1859.14,132
2024-02-03,203,Clothing,2,15.12,30.24,139
2024-02-03,301,Groceries,30,44.16,1324.67,4
2024-02-03,302,Groceries,47,5.43,255.36,78
2024-02-03,303,Groceries,4,30.85,123.39,135
2024-02-04,101,Electronics,40,78.24,3129.8,98
2024-02-04,102,Electronics,17,358.52,6094.77,57
2024-02-04,103,Electronics,31,401.86,12457.56,49
2024-02-04,201,Clothing,44,109.74,4828.46,9
2024-02-04,202,Clothing,7,404.0,2828.0,187
2024-02-04,203,Clothing,20,184.61,3692.29,143
2024-02-04,301,Groceries,22,29.89,657.55,24
2024-02-04,302,Groceries,26,5.93,154.12,137
2024-02-04,303,Groceries,34,40.4,1373.6,24
2024-02-05,101,Electronics,26,173.39,4508.08,158
2024-02-05,102,Electronics,48,443.21,21274.14,0
2024-02-05,103,Electronics,21,151.08,3172.6,115
2024-02-05,201,Clothing,39,149.74,5839.84,92
2024-02-05,202,Clothing,46,112.79,5188.39,28
2024-02-05,203,Clothing,34,17.35,590.0,28
2024-02-05,301,Groceries,27,43.11,1164.0,3
2024-02-05,302,Groceries,46,37.63,1731.11,49
2024-02-05,303,Groceries,1,26.05,26.05,29
2024-02-06,101,Electronics,45,444.82,20016.92,107
2024-02-06,102,Electronics,5,163.38,816.91,138
2024-02-06,103,Electronics,22,23.48,516.56,33
2024-02-06,201,Clothing,13,115.76,1504.86,109
2024-02-06,202,Clothing,35,398.5,13947.56,41
2024-02-06,203,Clothing,9,320.77,2886.94,154
2024-02-06,301,Groceries,31,24.59,762.21,103
2024-02-06,302,Groceries,29,22.73,659.27,125
2024-02-06,303,Groceries,10,39.43,394.25,83
2024-02-07,101,Electronics,37,288.72,10682.79,101
2024-02-07,102,Electronics,7,159.65,1117.58,91
2024-02-07,103,Electronics,13,489.11,6358.37,153
2024-02-07,201,Clothing,24,433.46,10402.95,159
2024-02-07,202,Clothing,5,90.38,451.89,167
2024-02-07,203,Clothing,38,350.57,13321.79,28
2024-02-07,301,Groceries,10,37.87,378.66,163
2024-02-07,302,Groceries,24,10.55,253.11,134
2024-02-07,303,Groceries,6,9.08,54.46,47
2024-02-08,101,Electronics,20,224.26,4485.14,36
2024-02-08,102,Electronics,22,414.16,9111.57,175
2024-02-08,103,Electronics,9,360.2,3241.8,194
2024-02-08,201,Clothing,26,443.75,11537.46,4
2024-02-08,202,Clothing,22,225.19,4954.27,67
2024-02-08,203,Clothing,22,440.53,9691.63,99
2024-02-08,301,Groceries,14,45.18,632.58,140
2024-02-08,302,Groceries,42,10.95,459.95,73
2024-02-08,303,Groceries,12,17.19,206.25,94
2024-02-09,101,Electronics,14,18.79,263.09,115
2024-02-09,102,Electronics,6,432.37,2594.21,10
2024-02-09,103,Electronics,16,146.0,2336.03,193
2024-02-09,201,Clothing,29,160.64,4658.54,121
2024-02-09,202,Clothing,43,392.29,16868.56,60
2024-02-09,203,Clothing,34,166.18,5649.95,66
2024-02-09,301,Groceries,35,31.95,1118.39,93
2024-02-09,302,Groceries,11,43.37,477.04,34
2024-02-09,303,Groceries,27,26.11,705.04,73
2024-02-10,101,Electronics,13,457.78,5951.08,136
2024-02-10,102,Electronics,25,461.84,11546.07,130
2024-02-10,103,Electronics,3,378.51,1135.52,39
2024-02-10,201,Clothing,45,333.53,15008.94,4
2024-02-10,202,Clothing,23,251.34,5780.81,193
2024-02-10,203,Clothing,36,174.03,6265.1,87
2024-02-10,301,Groceries,6,45.3,271.79,93
2024-02-10,302,Groceries,34,11.21,381.11,107
2024-02-10,303,Groceries,6,46.75,280.47,108
2024-02-11,101,Electronics,34,303.4,10315.44,199
2024-02-11,102,Electronics,23,371.95,8554.79,67
2024-02-11,103,Electronics,13,354.54,4609.04,14
2024-02-11,201,Clothing,37,304.01,11248.27,35
2024-02-11,202,Clothing,2,12.87,25.74,48
